duration,credit_amount,installment_commitment,residence_since,age,existing_credits,num_dependents,monthly_burden,is_overdrawn,no_checking,is_large_loan,is_long_duration,is_young_borrower,savings_risk_score,employment_score,debt_burden_index,purpose_risk,has_multiple_credits,has_guarantor,checking_status_lt0,checking_status_gte200,checking_status_no_checking,credit_history_critical_other_existing_credit,credit_history_delayed_previously,credit_history_existing_paid,credit_history_no_credits_all_paid,purpose_domestic_appliance,purpose_education,purpose_furniture_equipment,purpose_new_car,purpose_other,purpose_radio_tv,purpose_repairs,purpose_retraining,purpose_used_car,savings_status_500_to_1000,savings_status_lt100,savings_status_gte1000,savings_status_no_known_savings,employment_4_to_7,employment_lt1,employment_gte7,employment_unemployed,personal_status_male_div_sep,personal_status_male_mar_wid,personal_status_male_single,other_parties_guarantor,other_parties_none,property_magnitude_life_insurance,property_magnitude_no_known_property,property_magnitude_real_estate,other_payment_plans_none,other_payment_plans_stores,housing_own,housing_rent,job_skilled,job_unemp_unskilled_non_res,job_unskilled_resident,own_telephone_yes,foreign_worker_yes,target
12,930,4,4,65,4,1,77.5,0,1,0,0,0,4,4,37.2,1,1,0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,0
42,9283,1,2,55,1,1,221.02380952380952,0,0,1,1,0,3,0,92.83,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,0
15,1778,2,1,26,2,1,118.53333333333333,0,0,0,0,0,3,1,35.56,1,1,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False,True,1
8,907,3,2,26,1,1,113.375,0,0,0,0,0,3,1,27.21,2,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,True,True,0
6,484,3,3,28,1,1,80.66666666666667,0,0,0,0,0,3,3,14.52,1,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,0
36,9629,4,4,24,2,1,267.47222222222223,1,0,1,1,1,3,3,385.16,1,1,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,True,1
48,3051,3,4,54,1,1,63.5625,1,0,0,1,0,3,2,91.53,1,0,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,1
48,3931,4,4,46,1,2,81.89583333333333,1,0,0,1,0,3,3,157.24,1,0,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,1
36,7432,2,2,54,1,1,206.44444444444446,0,0,1,1,0,3,2,148.64,1,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,False,True,0
6,1338,1,4,62,1,1,223.0,0,1,0,0,0,1,2,13.38,1,0,0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,True,0
6,1554,1,2,24,2,1,259.0,0,1,0,0,1,3,3,15.54,1,1,0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,True,0
36,15857,2,3,43,1,1,440.47222222222223,1,0,1,1,0,3,0,317.14,3,0,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,0
18,1345,4,3,26,1,1,74.72222222222223,1,0,0,0,0,3,2,53.8,1,0,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,1
12,1101,3,2,27,2,1,91.75,0,1,0,0,0,3,2,33.03,1,1,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,True,True,0
12,3016,3,1,24,1,1,251.33333333333334,0,0,0,0,1,3,2,90.48,1,0,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,0
36,2712,2,2,41,1,2,75.33333333333333,1,0,0,1,0,3,4,54.24,1,0,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,1
8,731,4,4,47,2,1,91.375,1,0,0,0,0,3,4,29.24,1,1,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,True,0
18,3780,3,2,35,2,1,210.0,0,1,0,0,0,3,1,113.4,1,1,0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,0
21,1602,4,3,30,2,1,76.28571428571429,1,0,0,0,0,3,4,64.08,1,1,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,0
18,3966,1,4,33,3,1,220.33333333333334,1,0,0,0,0,3,4,39.66,1,1,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,True,1
18,4165,2,2,36,2,2,231.38888888888889,0,1,1,0,0,3,2,83.3,2,1,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False,False,True,1
36,8335,3,4,47,1,1,231.52777777777777,1,0,1,1,0,4,4,250.05,1,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,1
48,6681,4,4,38,1,2,139.1875,0,0,1,1,0,4,2,267.24,2,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,0
24,2375,4,2,44,2,2,98.95833333333333,0,1,0,0,0,1,2,95.0,2,1,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,True,0
18,1216,4,3,23,1,1,67.55555555555556,1,0,0,0,1,3,1,48.64,1,0,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,True,1
45,11816,2,4,29,2,1,262.5777777777778,1,0,1,1,0,3,4,236.32,2,1,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True,1
24,5084,2,4,42,1,1,211.83333333333334,0,0,1,0,0,4,4,101.68,1,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,0
15,2327,2,3,25,1,1,155.13333333333333,0,0,0,0,0,3,1,46.54,1,0,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,True,False,True,1
12,1082,4,4,48,2,1,90.16666666666667,1,0,0,0,0,3,2,43.28,1,1,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,1
12,886,4,2,21,1,1,73.83333333333333,0,1,0,0,1,4,2,35.44,1,0,0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,0
4,601,1,3,23,1,2,150.25,0,1,0,0,1,3,1,6.01,1,0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,True,0
24,2957,4,4,63,2,1,123.20833333333333,1,0,0,0,0,3,4,118.28,1,1,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True,True,0
24,2611,4,3,46,2,1,108.79166666666667,0,1,0,0,0,3,4,104.44,1,1,1,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,True,0
36,5179,4,2,29,1,1,143.86111111111111,1,0,1,1,0,3,3,207.16,1,0,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,1
21,2993,3,2,28,2,1,142.52380952380952,0,1,0,0,0,3,2,89.79,1,1,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,True,0
18,1943,4,4,23,1,1,107.94444444444444,0,1,0,0,1,3,1,77.72,2,0,0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,True,1
24,1559,4,4,50,1,1,64.95833333333333,0,1,0,0,0,3,3,62.36,2,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,True,0
18,3422,4,4,47,3,2,190.11111111111111,0,1,0,0,0,3,4,136.88,1,1,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,True,0
21,3976,2,3,35,1,1,189.33333333333334,0,0,1,0,0,4,3,79.52,1,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,True,0
18,6761,2,4,68,2,1,375.6111111111111,0,1,1,0,0,4,2,135.22,1,1,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True,1
24,1249,4,2,28,1,1,52.041666666666664,0,1,0,0,0,3,1,49.96,1,0,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,True,0
9,1364,3,4,59,1,1,151.55555555555554,1,0,0,0,0,3,3,40.92,1,0,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,0
12,709,4,4,57,1,1,59.083333333333336,1,0,0,0,0,3,4,28.36,1,0,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,True,1
20,2235,4,2,33,2,1,111.75,1,0,0,0,0,3,2,89.4,1,1,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,1
24,4042,3,4,43,2,1,168.41666666666666,0,1,1,0,0,4,3,121.26,1,1,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True,True,0
15,1471,4,4,35,2,1,98.06666666666666,0,1,0,0,0,3,2,58.84,1,1,0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,0
18,1442,4,4,32,2,2,80.11111111111111,1,0,0,0,0,3,3,57.68,1,1,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,1
36,10875,2,2,45,2,2,302.0833333333333,0,1,1,1,0,3,4,217.5,1,1,0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,True,0
24,1474,4,3,33,1,1,61.416666666666664,0,1,0,0,0,2,1,58.96,1,0,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,True,True,0
10,894,4,3,40,1,1,89.4,0,1,0,0,0,4,3,35.76,3,0,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,True,True,0
15,3343,4,2,28,1,1,222.86666666666667,0,1,0,0,0,3,2,133.72,1,0,0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,0
15,3959,3,2,29,1,1,263.93333333333334,1,0,0,0,0,3,2,118.77,1,0,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,True,True,1
9,3577,1,2,26,1,2,397.44444444444446,0,1,0,0,0,2,2,35.77,1,0,1,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,True,True,False,False,False,False,0
24,5804,4,2,27,2,1,241.83333333333334,0,1,1,0,0,0,2,232.16,1,1,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,0
18,2169,4,2,28,1,1,120.5,0,1,0,0,0,3,2,86.76,2,0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,1
24,2439,4,4,35,1,1,101.625,1,0,0,0,0,3,1,97.56,1,0,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False,True,True,1
27,4526,4,2,32,2,2,167.62962962962962,0,1,1,1,0,0,1,181.04,1,1,0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,True,True,True,0
10,2210,2,2,25,1,1,221.0,0,1,0,0,0,3,2,44.2,1,0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,1
15,2221,2,4,20,1,1,148.06666666666666,0,1,0,0,1,1,2,44.42,1,0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,0
18,2389,4,1,27,1,1,132.72222222222223,1,0,0,0,0,3,1,95.56,1,0,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,True,0
12,3331,2,4,42,1,1,277.5833333333333,0,1,0,0,0,3,4,66.62,1,0,0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,0
36,7409,3,2,37,2,1,205.80555555555554,0,1,1,1,0,4,4,222.27,2,1,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,0
12,652,4,4,24,1,1,54.333333333333336,1,0,0,0,1,3,4,26.08,1,0,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,False,True,0
36,7678,2,4,40,2,1,213.27777777777777,0,1,1,1,0,1,3,153.56,1,1,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,0
6,1343,1,4,46,2,2,223.83333333333334,0,0,0,0,0,3,4,13.43,1,1,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,False,0
24,1382,4,1,26,2,1,57.583333333333336,1,0,0,0,0,2,3,55.28,2,1,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,True,0
15,874,4,1,24,1,1,58.266666666666666,0,1,0,0,1,4,1,34.96,1,0,0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,True,0
12,3590,2,2,29,1,2,299.1666666666667,1,0,0,0,0,3,2,71.8,1,0,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,0
11,1322,4,4,40,2,1,120.18181818181819,0,0,0,0,0,0,2,52.88,1,1,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,0
18,1940,3,4,36,1,1,107.77777777777777,1,0,0,0,0,3,1,58.2,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,0
36,3595,4,2,28,1,1,99.86111111111111,0,1,0,1,0,3,4,143.8,1,0,0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,0
9,1422,3,2,27,1,1,158.0,1,0,0,0,0,3,1,42.66,1,0,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,1
30,6742,2,3,36,2,1,224.73333333333332,0,1,1,1,0,4,3,134.84,1,1,0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,0
24,7814,3,3,38,1,1,325.5833333333333,0,1,1,0,0,3,3,234.42,1,0,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,True,0
24,9277,2,4,48,1,1,386.5416666666667,0,1,1,0,0,4,2,185.54,1,0,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,True,0
30,2181,4,4,36,2,1,72.7,0,0,0,1,0,4,4,87.24,1,1,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,0
18,1098,4,4,65,2,1,61.0,0,1,0,0,0,3,0,43.92,1,1,0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,0
24,4057,3,3,43,1,1,169.04166666666666,0,0,1,0,0,3,3,121.71,1,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,1
12,795,4,4,53,1,1,66.25,1,0,0,0,0,3,1,31.8,2,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,1
24,2825,4,3,34,2,2,117.70833333333333,0,0,0,0,0,4,3,113.0,2,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,0
48,15672,2,2,23,1,1,326.5,0,0,1,1,1,3,2,313.44,2,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,True,1
36,6614,4,4,34,2,1,183.72222222222223,0,1,1,1,0,3,4,264.56,1,1,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,True,0
28,7824,3,4,40,2,2,279.42857142857144,0,1,1,1,0,4,1,234.72,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,True,0
27,2442,4,4,43,4,2,90.44444444444444,1,0,0,1,0,3,4,97.68,2,1,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,0
15,1829,4,4,46,2,1,121.93333333333334,0,1,0,0,0,3,4,73.16,1,1,0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,True,0
12,2171,4,4,38,2,1,180.91666666666666,1,0,0,0,0,3,2,86.84,1,1,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,0
36,5800,3,4,34,2,1,161.11111111111111,0,0,1,1,0,3,2,174.0,1,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,True,0
18,1169,4,3,29,2,1,64.94444444444444,0,1,0,0,0,4,2,46.76,1,1,0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True,True,0
36,8947,3,2,31,1,2,248.52777777777777,0,1,1,1,0,4,3,268.41,1,0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,0
21,2606,4,4,28,1,1,124.0952380952381,1,0,0,0,0,3,1,104.24,1,0,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,0
12,1592,3,2,35,1,1,132.66666666666666,0,1,0,0,0,0,3,47.76,1,0,0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,0
15,2186,1,4,33,1,1,145.73333333333332,0,1,0,0,0,4,3,21.86,1,0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,0
18,4153,2,3,42,1,1,230.72222222222223,1,0,1,0,0,3,2,83.06,1,0,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,1
16,2625,2,4,43,1,1,164.0625,1,0,0,0,0,3,4,52.5,1,0,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False,False,True,True,1
20,3485,2,4,44,2,1,174.25,0,1,0,0,0,4,1,69.7,1,1,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,False,True,True,0
36,10477,2,4,42,2,1,291.02777777777777,0,1,1,1,0,4,4,209.54,1,1,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,0
15,1386,4,2,40,1,1,92.4,0,1,0,0,0,4,2,55.44,1,0,0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,True,True,0
24,1278,4,1,36,1,1,53.25,0,1,0,0,0,3,4,51.12,1,0,0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,True,True,0
12,1107,2,2,20,1,2,92.25,1,0,0,0,1,3,2,22.14,1,0,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,True,0
21,3763,2,2,24,1,1,179.1904761904762,1,0,0,0,1,4,3,75.26,1,0,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,0
36,3711,2,2,27,1,1,103.08333333333333,0,0,0,1,0,4,2,74.22,2,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,0
15,3594,1,2,46,2,1,239.6,0,1,0,0,0,3,1,35.94,1,1,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,0
9,3195,1,2,33,1,1,355.0,0,0,0,0,0,4,2,31.95,1,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,True,False,True,0
